id,ddG_INPS3D,url
178F,-0.24857,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=390b6b20-2c5b-457c-9657-9654ec61da3d
178R,0.244289,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=02d41899-16c2-42ed-b070-e5377091d191
179F,-0.2275855,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=70b9afcf-7c03-4c63-af9f-6b9417a6ff03
179R,0.3768675,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=106d8861-5be1-4ac4-a660-21c91d869248
180F,-0.3825405,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=eadf3bf1-d37f-499b-adf6-e251e3a6af9f
180R,0.1978167,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b215be5e-d9a3-4f3f-802c-872fb24be6d0
181F,-0.401438,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bfdda3ea-82d9-4a36-9eea-a6fd052ebe78
181R,-0.0758835,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=72a0b45b-03da-4fbf-88e9-888c45167d6a
182F,-1.346,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=112b3746-972d-4f3c-ab9d-5ebd45833cbb
182R,0.237505,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=57ad4a45-d344-4743-b4ef-40be677ed751
183F,-0.239913,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=16c6ffbb-e2d0-477a-9e78-0e3763fc19ad
183R,0.0980906,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=324686c6-d368-4a47-97bb-756d42876bb1
184F,-0.2721855,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=567d4154-10d7-41e1-ae58-0d9e8f99a7bf
184R,-0.031951,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=189d06dc-d928-45f4-908b-7e5d16f9474d
185F,-0.3881955,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=06d46c52-cdbe-4c6b-b560-ac531f700ec5
185R,0.96869,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=57d25388-0722-4ae0-85b5-a0a4da3ffde4
186F,0.2101881,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c8150656-c092-44a9-ba33-bb2005366eff
186R,-0.3640805,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f737da44-0c20-4e70-8d11-9dee4ad01ce8
187F,-0.9146175,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0e988926-3958-4346-b947-31b7b048096c
187R,0.742488,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3966142e-0314-4775-995f-33d24050dcfc
188F,-3.11729,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a70b3ac8-1931-43ad-b6c8-c8fbce4aabfd
188R,2.228935,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=266e768b-f82d-4b28-97fa-646e55d2dc7d
189F,-2.920335,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8c66b0c0-0275-483c-9ce7-8283a18cbe03
189R,2.20188,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d784f118-b7f2-48ae-8818-3ff69d318d74
190F,-1.2038485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d19f6874-1c59-4f1c-995a-e173af6bcff7
190R,0.843077,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d4d3749e-1609-429b-a767-99e6e0a872e4
191F,-3.215575,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=628131ff-2704-46cd-a23a-c639498fc314
191R,2.517555,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ca07686a-63fd-40c1-9aa1-13c899a4c599
192F,-4.108,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=41208cf2-0ae2-4a0f-a3cf-c73d68aaffb7
192R,3.28015,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d69439c9-6d79-4d6a-bd4e-ea7e4eeebc85
193F,-1.28653,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2c42d40d-8700-4790-a2a2-a795087301ec
193R,1.13428,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f8354e54-652f-42b6-84c6-cfe0dc7f60c8
194F,-0.36014775,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=be68fc74-2733-4761-89df-f2c984024b8f
194R,0.8662645,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=04a66b0b-12f3-4f42-bf92-a69d3fa20a87
195F,-0.990126,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ba55786a-8054-467f-b5d6-afc6fe650a01
195R,0.2116455,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2e4adcf8-73e8-4414-978b-206d044ab243
196F,-0.350617,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e1724b7f-6a8b-4acb-8b7b-ed4775fe14cb
196R,0.12165,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f5e194e1-441c-4ea8-a322-76b8dc3ffe35
197F,-0.0469,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0711b856-69fa-4f74-a019-5e4a6ffc9584
197R,-0.6396915,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8b4422fb-2516-4465-a144-584407f3a56f
198F,0.0389625,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0ff8defc-f348-4254-97e4-3ce831bc61e1
198R,0.41839325,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=02d6d8dc-712a-48c9-ae63-fd11a14b33ed
199F,-0.117115,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=61624a9a-a736-4e47-9b9a-67a0a2212842
199R,0.1278225,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c3366b31-6ef4-4037-abfe-f9398345c368
200F,-0.058589,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e5f92c0f-f4c2-4d02-8b11-c8f6bf5ee213
200R,0.25619435,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e9ad39a8-1d18-4439-af01-5bc983a95eaf
201F,-0.103745,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=87534c2f-4cb8-4130-ac57-da1b386302a7
201R,-0.15340735,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9159b2ef-2f1a-41f4-81d8-63dc55564ea6
202F,0.1083134,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cea7ea3f-8d2a-4482-ae54-c9da042cb16c
202R,-0.0138673,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9ace85ab-b4d6-4945-8473-69bc8a65f2af
203F,-0.441859,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7c7bbc1d-67d3-40e1-924a-b0418e27d446
203R,0.471533,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4979bc86-f6aa-4ea4-8ccb-440f493c0aea
204F,-0.4613215,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=db87570f-1d35-42d9-8b67-8ed421447a69
204R,0.4990485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=25619312-74b8-4a73-999c-b4155d513143
205F,0.032063,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bec1c5f6-503d-41ca-91ca-96aeec9f4204
205R,0.290536,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=60565563-868d-446d-9b3d-d316371117c5
206F,-0.5075045,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5c136ffb-088a-4af4-b1b0-dc2aa4df24b7
206R,0.3518635,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=81c338f6-b054-4208-b3a6-bd64898980ec
207F,-2.31963,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=465a2516-627c-4dc3-b73d-f56d8322bf5c
207R,2.018465,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4ab80060-809a-4812-a58a-992d8ecc7d0f
208F,-3.037415,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a09c5027-48a2-4d37-994a-b9b892c19c0e
208R,2.101295,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3858be02-9196-4225-883c-875ae1cfd25f
209F,-1.0007285,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a89a7cba-6aeb-4648-aa5a-721ab0aee2ad
209R,0.817687,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2e184571-b88c-4fee-a718-070ea4ac1c2a
210F,-0.545016,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=99ba9648-e646-4094-8eb4-9f10220d6441
210R,0.0674855,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b3a3d7bf-2b45-42dc-9fdb-4affc05ef553
211F,-1.78979,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2f31b0f0-b550-4e9e-93e6-84232f7fe657
211R,0.971366,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cfc2932e-a433-4d93-b5e9-5e617d026429
212F,-2.07833,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e0c0739d-c23b-4cb9-92fc-47ec4bd53232
212R,1.3508955,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ca873582-7503-4f91-b302-b885dafcec5a
213F,-2.165365,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=13faeb1d-5b94-491c-9968-b28686be8322
213R,1.363326,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8c690a35-4633-4a32-9dad-83a2841dc714
214F,-0.3975565,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fe3db158-7bbd-48d6-83cf-b1138132511f
214R,0.187999,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7826738d-950b-4596-ae5e-38ba89b3704a
215F,-2.2796,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c12bcb45-9d1a-4c14-830b-e1ecdd4698f1
215R,1.3173665,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8a9f2d43-e616-4969-906b-2ebd8225a3d5
216F,-0.4327485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e5fec603-fc77-4c68-9306-b669a16de5e2
216R,0.1842509,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=61fa786b-21a4-4967-bf68-b2b483ba9ece
217F,-0.842731,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4e5c2df6-f007-483d-8fe1-19e6a9de4582
217R,0.521310155,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6ec6b8fb-0273-434c-a9f1-b240473db63f
218F,-0.6617655,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=635563e2-8a21-4df8-ae77-c37eb34b1d98
218R,0.7051415,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d13f4b2b-4e45-4081-ba55-395894775bd1
219F,-1.675785,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6be42112-d669-49c9-abfc-c7f98407792e
219R,0.859452,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f31ed005-22e2-47e9-9722-559dfd681e45
220F,-0.403143,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7b89aa0c-50fe-415d-91ad-2cf24943df56
220R,0.8371485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b5d47b1b-84c2-41b7-9944-5a42914c0621
221F,-0.5911555,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8f446619-8bef-4433-8296-ee3f5db94614
221R,0.5894725,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=24ce5f0a-c945-4560-a473-039c6bced06a
222F,-0.391977,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=814348ce-f7ca-4947-b1f7-5693d651f315
222R,0.533635,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a65103aa-350a-4da9-96e4-adbd67119005
223F,-0.7958465,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=73ec795d-29e8-4fbe-b6ea-d6e75794cccf
223R,0.8634405,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=83442207-3a92-40fb-a1a7-e844a7b98dc4
224F,-0.49695,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fcc65c03-cc0f-4b53-8375-0f7077db1699
224R,0.580895,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=519aed86-a037-4460-920a-5a1518307f83
225F,-0.559954,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5ae25f72-194a-44af-8bb8-af6a9c6f84ed
225R,0.23665545,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c3fd7298-f294-4518-ab92-b7eae5423ad5
226F,-0.384771,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7b5f04f5-cc1c-487a-bbab-1c98d8b22b69
226R,0.0791715,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9a45ceef-1156-45db-abb5-4268be3beb83
227F,0.1029945,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=07b1802c-81bf-42da-85c3-95b0ef4c1620
227R,-0.0375191,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e7312920-694c-4b07-885b-3d158f083c19
228F,-1.016898,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3912e88b-b0ae-4651-804a-5edf9e46e2b5
228R,0.272385,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7b8770b7-20b4-4e86-85c3-735200a92294
229F,-0.4892045,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=486fb99b-9794-4c62-b989-713de8bb32c6
229R,0.1427927,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c0bad3d7-0028-4022-a220-55d5fba59890
230F,-0.9238245,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2f2789c0-1774-449c-80dc-ef6901eab41d
230R,0.239796,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=867bdc1e-b9ec-4410-893d-0ba8cd25a6e1
231F,-0.717592,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a839f5d4-fc87-46ec-94d6-23b1052697dd
231R,0.5107795,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=149c61c1-f59c-4296-8257-cf7a703638cf
232F,-0.448043,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2ed29caa-7441-4501-9ae8-dd18bdbe07b9
232R,0.0441115,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8cfd153c-b724-4503-82ce-aa004a7f1c3d
233F,-0.232389,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bd8e0d72-cfbe-49b5-ad5b-0d363b858b8b
233R,-0.0719735,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=635c3515-9d50-4ba7-a35f-60bc0f035359
234F,-0.1785755,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6554ee32-fbfe-4da3-a864-20b1b3d9c83d
234R,-0.09210595,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=03f9ddfb-197f-402e-8306-d9fcbbb382fa
235F,-0.674647,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1f66617b-06a0-4693-80ae-d55f044a1f5b
235R,0.036017,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5cecfdf7-65fa-46da-ba55-86675a694480
236F,-1.426108,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bc93737f-2ff7-49d9-af07-29fec4e37f52
236R,0.5119905,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ecde9623-76bc-4e19-a694-178fabcd8c8d
237F,-0.3711205,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2ecd5b22-a787-41b2-af06-6cb6883c8b7e
237R,0.0209735,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=84887bf0-4a1e-4827-889f-8109ce527268
238F,-0.191571515,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=99e153e6-fbfa-4f84-8724-cdef7ec4ea83
238R,-0.0053284,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a30a264f-31a8-4123-afe5-5ef8de2ae1bf
239F,-0.052385,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c85584b8-da7c-4cac-8e09-bd93c0c74999
239R,0.280684,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=59559fb6-cd73-457a-9b52-06f56eb8c9ef
240F,-0.1659776,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=057c528a-f764-4a82-bca0-00fd2e323036
240R,-0.3095551,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=89beac40-8447-43bc-a0b1-08eb2567c21c
241F,-0.91883,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3da2f48d-8305-44d3-9dc3-64a4de7a7a6f
241R,-0.42874,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f9aceeb1-94a6-4bd6-bbf0-825a4443d770
242F,-2.144355,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7da189f4-c991-4ead-9ec7-855427b43ebc
242R,0.994575,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c061e76e-7299-4e2f-a690-5454b4b52ea3
243F,-1.045269,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5a3abd5a-477c-443c-9e89-92267ba7145e
243R,-0.0070335,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1cdb40b8-5d3a-4f23-b049-da8f3418605d
244F,-0.296636,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9a830ccb-b431-4bae-bbd3-b5deb974d8f2
244R,0.063289,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=979e4880-1933-4c64-8494-2e2b1c567799
245F,-0.6851665,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d9b7510c-ccf2-44a0-a577-4f774876e971
245R,-0.2196195,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b3cc81bf-f5ce-4690-aa40-15d5d3693cc2
246F,-0.4607515,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=593cdeb8-b40b-40c1-9b90-8cf9c4039bd7
246R,0.1124284,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=375cd72d-46f6-432f-a896-e75fc29e3204
247F,-0.298926,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=75e24f24-8c48-45e6-aa86-681ba59c08b1
247R,-0.0779651,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2c1af499-0da4-4208-b7f1-d4e253d078a6
248F,0.10354645,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=84fcbcc0-0c24-409f-8ef9-b1fb68d98aa8
248R,-0.502397,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2ba874b5-2707-48d4-9be2-d9a0702493c8
249F,-0.719636,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bb1989a3-cb45-4bad-9f09-d51dc33c8ef1
249R,0.0463715,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b7d8907a-644e-4957-8c32-881e03f7711e
250F,0.4984945,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1daa4d32-ff9e-4886-b840-a32d4f988825
250R,-1.1972115,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d0841a2f-8eeb-4882-ab64-8a47c6e37311
251F,-0.0825166,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1e9854ba-e2f5-4c3a-acd1-1831bb0b64fa
251R,0.00208925,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a4636eb0-f340-4501-94e8-a5b4ac999c12
252F,0.0176445,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7e5a4ce6-5284-49cb-8bd8-ad817fb551de
252R,-0.924429,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=78c63122-0e2a-4a8e-be2c-333281ab285a
253F,-0.161154,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=39c2b5c4-cc2c-4d71-a9e7-784b8d6d28a1
253R,-0.28368935,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=74083996-4e47-40a7-8e2b-b1dedb27c99d
254F,-0.6455675,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1dfae52d-d117-403c-956e-528c2309ebea
254R,-0.163359,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cdd8354d-f048-424c-85c7-32cd8402e02d
255F,-1.24268,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=dcb83a3e-e0d6-4ab1-bdab-dc3257af2675
255R,0.185572,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=66eefc8d-3b8c-4281-b0d0-f757b7692d04
256F,-0.304544,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ce99a877-4424-4805-8c8e-4c40c6d02a61
256R,-0.3835445,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f2933a8c-c379-4ee6-8dd9-2c3b5dfeebb9
257F,-1.039095,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=55e1714d-012a-4b6e-9d00-7a6770448c30
257R,0.0790605,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=83074a7b-0a13-42d7-9d4a-e385a86513fc
258F,-1.33345,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9cee0f2b-2612-4249-9bba-24c52fab7d64
258R,0.5933785,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f6f2b7e4-971a-4beb-ad03-3306a3cc58d3
259F,-0.276035,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b15b35ec-a433-49cc-a7d5-49b8db074b6c
259R,-0.7764475,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=75aa19dc-1807-45f0-b2f5-0f75c299d0eb
260F,-0.672609,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=eb7d557f-981e-419d-be99-97aac968edb5
260R,-0.45204,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d38186eb-34bb-4a28-bb2c-6fbb899e4a24
261F,-1.11448,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1f050e5c-ebbd-4ea6-8d7b-f4bbad3b7126
261R,-0.0412175,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2c805a4a-ec59-49f9-ad89-863d27a03cd1
262F,-0.6086835,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=18bf1558-0561-4672-8640-1248f62af47a
262R,-0.569116,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0dce7362-1e75-493c-97d2-87d888a6ebc4
263F,-1.11457,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4e12ec3d-eb01-40a4-85fa-1492b5994ca2
263R,0.0933655,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ce9d0bab-3d32-42a6-9fc2-98ff6b0d002a
264F,0.3291285,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=56cac6a0-4080-45d4-b8d8-574dee19f2c2
264R,-1.039489,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=94a7559d-198a-4aa4-ab7e-7bf79eb7aa2f
265F,0.05417345,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8792a8bb-21e5-4aca-8079-7f96255e490e
265R,-0.856228,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ec6ad541-ad54-4f9b-94b9-8e7fc0e52c36
266F,-0.152358,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=affec922-a1e3-423b-a39f-bf0bc7fbcdf5
266R,-1.0106015,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9167a859-ab24-4b16-bedf-100e304e7e6a
267F,-0.527761,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ced34e29-cefd-4745-93ad-b0dbce7aa94c
267R,-0.310391,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d7c3378e-cac0-45ed-ac64-6a704b6eaef8
268F,-0.675435,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a3fe334b-fdcf-427c-b586-3b371a0615db
268R,0.5417585,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=df0d8933-e55a-43d4-9870-f787ee6bf832
269F,-0.726413,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b8eb3fda-338d-407f-bebe-f870d4ce3f88
269R,0.33714345,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=36503571-f910-414c-9e8a-11823d37c66b
270F,-1.067055,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=149ef063-8282-4ff1-99a4-8ff1956539dd
270R,0.934688,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=882199a1-4200-43c1-aaea-a15eb889feeb
271F,-0.309266,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cbe995a5-7b9b-4328-a641-8f18c0fcfbdf
271R,-0.00463105,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=914e0aac-451d-4fca-a7d6-6dd685eb0a46
