id,ddG_PremPS,url
330,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710121465441790837
331,0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710171935024619876
332,-0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710215094987349170
333,-0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710264548347641363
334,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710284769632462282
335,2.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710324315808915066
336,2.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710363707093858338
337,0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710410610352551794
338,-1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710442422422168525
339,-0.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072710501025011090581
340,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711005400955015658
341,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711060417158907087
342,-1.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711113149921862333
343,-0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711190951504056051
344,2.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711255247809710602
345,0.77,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711303897326379862
346,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711360113608797349
347,0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711403856329945067
349,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711434204254247984
350,0.58,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711470172498008155
351,2.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711505479644160383
352,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711544203312050417
353,1.83,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072711591616364358274
354,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712050676562784988
355,-0.66,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712101220848206474
356,1.58,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712163991617326915
357,0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712203688057929481
358,-0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712255513885429201
360,2.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712285182965659510
361,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712332642908188856
362,1.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712371456849963398
363,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712410668830529782
364,0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712480968612423318
365,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712524515887598225
366,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072712564433644512171
367,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713015244851405274
368,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713054963259299333
371,0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713102876270771639
372,1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713130791581665025
373,3.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713174486828750880
374,1.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713213609847513201
375,-1.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713254075102429148
376,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713301075573971904
377,0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713350874746770534
378,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713393848873188927
379,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713433644689369426
381,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713485251211106801
382,0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713532677026612654
383,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072713573561901003218
384,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714024684226971692
386,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714080536208759912
387,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714115654274073072
388,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714165344897713182
389,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714223216454492772
390,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714274836234977113
391,1.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714314407402956865
392,-0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072714364490813821480
326,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804312088892289160
327,0.66,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804361699451949322
359,0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804450640107714889
380,-0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804502930494694598
393,1.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804543200152260390
394,1.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072804595032763470675
395,1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805051152635998341
396,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805083954707308758
397,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805131163535967163
398,0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805180222659917727
399,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805230131672610614
400,1.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805270867606214974
401,-1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805314073252966245
402,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805375707297997253
403,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805424228216684261
404,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805463592628988992
405,-0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805502357716313907
407,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805554243684055748
408,1.98,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072805574696449320646
409,-1.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806024886039217211
410,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806072301235128837
411,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806114664951724252
412,1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806155636514890705
413,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806201887192610233
414,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806241285464462885
415,0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806292847325442966
416,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806321872287258816
417,0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806362551996814681
418,-1.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806391193879328314
419,-0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806444805791698197
420,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072806560606381264917
421,1.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807010810494083724
422,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807053767418679091
423,-0.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807095914648145542
424,0.7,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807164465300357518
425,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807185183539163469
426,1.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807261545256603541
427,-1.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807301178189343579
428,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807370162832067268
429,-1.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807420422055974574
430,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807504229537280073
431,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807543566973662806
432,0.96,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072807575654586097859
433,-1.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808022880731717041
434,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808064041203854876
435,0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808125398787377262
436,0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808192235710689457
437,-0.96,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808245548312135317
438,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808292173342213277
439,0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808331268320812348
440,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808370451262483625
441,-1.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808471775726583626
442,0.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072808543408779564245
443,-0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809012617621412227
445,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809082366863217002
446,1.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809125432694822306
447,1.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809175437127475515
448,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809221275625209710
449,-1.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809272394203656814
450,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809311261553345203
451,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809335092270609736
452,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809385690878211433
453,-0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809440235518628935
454,1.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809475976761544153
455,0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809515150411744373
456,2.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072809570732213903093
457,2.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810015993587719283
458,-0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810063265926728539
459,1.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810102536990742345
460,1.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810144753127145991
461,1.56,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810213720013828013
462,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810252758200217888
463,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810272983079612749
464,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810315127735631216
466,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810381355117988912
468,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810420881807092030
469,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810460135179713871
470,-0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810510132188431321
471,0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072810570895479212966
472,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811013189357074470
473,2.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811055998291780765
474,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811131696240693064
475,0.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811174286358542496
476,1.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811215930702974618
477,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811323420306942935
479,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811370644746232964
480,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811434961061204068
481,-0.0,https://lilab.jysw.suda.edu.cn/research/PremPS/2021072811484658281184992/set_mutations
482,1.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811535921094757493
484,1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072811591242815461082
485,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812040777291796430
486,-0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812080350176897808
487,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812120946514165445
488,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812164472037988240
489,1.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812214823668532544
490,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812261285988397595
491,1.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812285106510713542
492,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812335197824626712
493,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812384543065451935
494,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812424594805308344
495,2.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812472701743590527
496,0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812512164382249526
497,1.95,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812543578183037847
498,-0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072812580499249709271
499,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813053684834343350
500,1.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813092963407956224
501,2.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813130161496138382
502,1.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813171619734069764
503,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813215750496271368
504,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813262909618817393
508,-0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813303641690573886
509,1.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813350446825602034
510,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813400142062923987
512,2.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813462254178579399
513,1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813525603024133094
514,-1.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072813573320846541933
515,2.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814034265214706747
516,0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814094798804244004
517,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814115070121277056
518,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814211163664911924
519,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814252637818825389
520,1.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814295386659386003
521,-0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814365383595206233
522,0.6,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814411709794278438
524,0.58,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814455971942136416
526,1.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814504735765886278
527,-0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072814564997328852734
528,-0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/2021072815034491519779262/set_mutations
529,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815104435473436216
530,1.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815140112240444337
531,1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815183635986335177
533,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815230133747039237
534,-0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815270489618872287
536,0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815315075045950454
537,1.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815393137336252272
538,1.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815454396170835829
539,1.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815483947363564501
540,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815515811937074616
541,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072815563563665754964
542,0.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816001028015945504
544,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816121509766021494
546,-0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816170402987931253
548,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816250664818063674
549,0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816294528965023588
550,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816332150750054391
551,1.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816385895726467682
552,-1.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816442527223634031
553,1.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816512328572357509
554,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072816552728022562398
555,3.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072817011803077097789
556,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072817100766779381754
557,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072817162676371724551
406,-0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072905391671988450132
465,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072905534451809271474
467,1.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072905595129475468688
478,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072906100249245101116
483,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072906182815439184857
535,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006015262062813731
543,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006102174643594485
547,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006204513451908909
558,2.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006282169170480958
559,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006361635633223292
561,1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006465972359256385
562,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073006550771962862494
564,1.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007055419944806064
565,1.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007204637005078133
566,2.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007313140777240938
567,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007410709812183625
568,2.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007480848439792372
569,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073007574497693582620
571,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008092120909516631
572,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008165747529013619
574,2.58,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008282828722541022
575,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008352566327709542
576,-0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008454034344125202
577,-0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073008522577923475960
578,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009020690553145955
579,1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009095037253447463
580,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009173823856957464
582,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009275111146983345
583,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009360904424972231
584,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009432870317725121
585,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009502005032519477
586,2.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073009533682762067797
587,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010022251993671959
588,0.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010135666172428186
589,1.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010200396744584340
590,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010311424012798610
591,1.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010350110483875984
592,0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010435639062458854
593,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073010561102339163743
594,2.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011002071575595320
595,0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011045648366811343
596,-1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011115962648200561
598,2.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011180218750014325
599,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011253226468366328
600,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011283920588305964
602,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011335183280949799
603,0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011384072725855552
604,1.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011421026571288206
605,1.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011473485259182160
606,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011504645261943065
607,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073011580463241675384
608,1.68,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012024555395927041
610,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012133148702508099
611,-0.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012215413458492520
612,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012264107609179156
613,-1.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012321511208408867
614,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012384960593190027
615,2.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012433327912447764
616,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012500266287890633
617,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012543915042122919
618,-0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073012592845657954146
619,-1.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013050534075029388
620,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013094543629989464
621,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013123316634218394
622,2.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013154618717737126
623,0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013201170710213060
624,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013250844532456278
625,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013321999028596878
626,0.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013382011512467515
629,0.98,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013445918553457635
630,-0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013515053107820933
631,-0.98,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073013575973312676422
632,0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014043638208139901
633,1.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014113058212529351
634,0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014154606043327750
635,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014203382604997440
636,0.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014270163231594871
637,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014361255138279800
639,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014412340819692044
640,1.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014470713711410793
641,1.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014522057706301030
642,1.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073014571212357204491
643,1.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015015384794358784
644,1.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015075268044551837
645,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015131008070392408
646,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015182516609443811
647,0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015230405778832137
648,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015282156964664529
649,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015484803453794369
650,2.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015541517435062563
651,2.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073015590621779877275
652,0.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016042020197747147
653,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016090866118319481
654,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016142181342015395
655,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016190602393675023
656,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016241490951604706
657,0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016292202658216638
658,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016345040688209897
659,3.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016400136201035645
660,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016452570450756334
661,0.99,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016505199292706185
662,1.56,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073016561381946025786
663,1.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017011867803518553
664,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017065582829765223
665,1.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017123371264911727
666,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017171270360447106
